Part Number,Ja,Fe,Ma,Ap,My,Ju,Jl,Au,Se,Oc,No,De,1st Qtr,2nd Qtr,3rd Qtr,4th Qtr,This Year,Last Year
33122310555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33122310556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33122310558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33123004343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33121450481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33171450494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33171450836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33171451567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33171458197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172310890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172310904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172311074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172312147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172312217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172312249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172312549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172312566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33118530076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33112332603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117690611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YTX9-BS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117690608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33118521838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117690614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117690615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117721423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33111241098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172311068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33122310551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172335118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172338103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33172338126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177655594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177655783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177658566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177658569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177658571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177658574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177659174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177665149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177665280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177666739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177696644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177696663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177696664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177696687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177696797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177697082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177698961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177707986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177718547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177725123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177654293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178517062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178535865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33323628167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33326770786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358524771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358526136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358526137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358534964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358560101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33411232709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33411235830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33531136395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33531230359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33531231893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33531240646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33532345533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537650347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537655595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537655876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537670414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537670606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537676637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537679010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537686445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537692258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537692745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537695188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537696683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537696859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537707987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537708844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537708858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537709575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537709923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537710708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537711074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537713130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537728367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33538546009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33547727620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33548522113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33548522114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33538537923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33538529490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33548535199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358549483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33357725279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177728629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178522298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177703576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178535847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178523876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537714507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33537671141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33748536077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33748544982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34110007843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111165455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111230011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111231468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111233120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111233124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111238066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111452174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111454722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111458388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112310086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112310088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112310995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112330619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112331173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112331277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112332329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112335745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112345493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112345854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112345856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112331177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117651802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117655898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117661877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117670939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117676550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117683064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117690259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117696597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117696667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117704614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117708830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117709436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117710743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117711805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117712948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117717292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117717293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117719823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111233020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117670392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117722526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117713157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112310484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117716717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112301705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33858388817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117714801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111231469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33748394283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117713156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34111233319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211165457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211235844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211237234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211238058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211242610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211242791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211454996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211458148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212311082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212311083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212330309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212330310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212330311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212331275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212331278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212332988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212345313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34214044141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34216761239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217655205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217657492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217662997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217664103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217671881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217673796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211458377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217674061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217677603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21212325876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217680374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217690262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217724609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34218554424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311233559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311234926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311234927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311236230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311241960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311241961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311454435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311457603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311457870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311458142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312310867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217688185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312314091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217670452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312314092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312314547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312314726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312333518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317658914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34311233955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312335746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212311019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212335975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34118405109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312335717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312332892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34217696682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34118405104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34118395858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212333165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34312345311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34119055498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317673520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217697738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317673531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317680001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317680852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317682822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317692791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317692792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317693717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317693841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317696054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317706456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317706458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321235736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321236462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321237259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321239826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321240909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321241565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321241958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321450762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321451569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217707553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321455017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321457798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321457841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321457842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321457852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321457965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322311133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322312443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322312692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322312694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322314555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322331462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322331901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322331915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322338104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322338107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327650207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327651645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327653812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327654203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327654451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327655401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327659833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327666399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327667640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327667661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327673646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327673647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327674535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327675056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327689975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327689979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327689981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327699605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327699606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327700781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327704456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327708837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217690414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327710506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327710518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327710519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327711346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327715810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327715811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327718189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327719253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327722448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327724061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327726628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327727511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328520845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328533906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328533936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328548982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34351181338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34351181342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327660386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322310589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322331539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322314744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322314553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327676172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322314662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328526533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327682157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327708473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327695966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327652532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327652533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322338181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322332449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34322314171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
