,Part Number,Price,Margin,Quantity,Sales Last Year - Jan,Sales Last Year - Feb,Sales Last Year - Mar,Sales Last Year - Apr,Sales Last Year - May,Sales Last Year - Jun,Sales Last Year - Jul,Sales Last Year - Aug,Sales Last Year - Sep,Sales Last Year - Oct,Sales Last Year - Nov,Last Year Total Sales,Sales - Jan,Sales - Feb,Sales - Mar,Sales - Apr,Sales - May,Sales - Jun,Sales - Jul,Sales - Aug,Sales - Sep,Sales - Oct,Sales - Nov,Total Sales,Sales Last Week,Sales Last 2 Weeks,Sales Last Month,Sales Last 3 Months,Sales Last 6 Months,Sales Last 9 Months,Sales Last 12 Months,Sales Last 2 Years,Sales Last 3 Years,Sales Last 4 Years,Sales Last 5 Years,Cost Per Unit,Total Cost,Margin %,Obsolete
21309,2882295-468,209.99,63.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.99,293.98,30.0,1
21328,286441307,409.99,307.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,102.5,75.0,1
21329,286441309,409.99,245.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,164.0,60.0,1
21344,286617303,54.99,49.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,90.0,1
21425,286092914,46.99,16.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.540000000000003,30.540000000000003,35.01,1
21428,286094902,119.99,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99,77.99,35.0,1
21431,286096006,89.99,53.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99999999999999,71.99999999999999,60.0,1
21434,286893312,89.99,33.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.739999999999995,56.739999999999995,36.95,1
21454,1810-2517,1729.99,782.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.0,947.0,45.26,1
21463,T2309590-LC,405.99,366.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.160000000000025,39.160000000000025,90.35,1
21468,4081034,12.99,6.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92,6.92,46.73,1
21478,A9738165,107.99,94.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.989999999999995,13.989999999999995,87.05,1
21479,A9930328,45.99,39.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,6.68,85.48,1
21584,T1151220,104.99,98.18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.809999999999988,6.809999999999988,93.51,1
21585,T1240941,19.99,18.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3999999999999986,1.3999999999999986,93.0,1
21586,T1240945,5.99,5.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40000000000000036,0.40000000000000036,93.32,1
21587,T1241009,1.99,1.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,0.3999999999999999,89.95,1
21590,T1290043,86.99,78.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.209999999999994,8.209999999999994,90.56,1
21591,T2000402,66.99,60.51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479999999999997,6.479999999999997,90.33,1
21592,T2000426,885.99,828.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.950000000000045,57.950000000000045,93.46,1
21593,T2010550,331.99,308.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.379999999999995,23.379999999999995,92.96,1
21594,T2020323,131.99,123.41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.580000000000013,34.32000000000005,93.5,1
21595,T2040422,24.99,23.33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6600000000000001,9.96,93.36,1
21596,T2040538,211.99,196.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.01000000000002,15.01000000000002,92.92,1
21597,T2044325,40.99,37.81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1799999999999997,3.1799999999999997,92.24,1
21598,T2046137,8.99,8.42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5700000000000003,2.280000000000001,93.66,1
21599,T2060961,164.99,154.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.450000000000017,10.450000000000017,93.67,1
21600,T2080886,92.99,86.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089999999999989,6.089999999999989,93.45,1
21601,T2101234,4.99,4.69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2999999999999998,0.8999999999999995,93.99,1
21602,T2200274,21.99,20.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3999999999999986,2.799999999999997,93.63,1
21603,T2201705,7.99,7.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5099999999999998,0.5099999999999998,93.62,1
21604,T2306844,41.99,39.09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8999999999999986,2.8999999999999986,93.09,1
21605,T2309402-PG,267.99,235.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22,32.22,87.98,1
21606,T2309566-PR,326.99,287.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.160000000000025,39.160000000000025,88.02,1
21607,T2309567-PR,326.99,287.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.160000000000025,39.160000000000025,88.02,1
21608,T2351251,0.99,0.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000000000000009,0.040000000000000036,98.99,1
21609,T2400447,23.99,22.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629999999999999,1.629999999999999,93.21,1
21610,T2505804,3331.99,3111.76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.22999999999956,220.22999999999956,93.39,1
21611,T2700924,82.99,76.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.819999999999993,6.819999999999993,91.78,1
21612,T3200220,4.99,4.71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28000000000000025,0.28000000000000025,94.39,1
21613,T3551195,3.99,3.75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400000000000002,1.9200000000000017,93.98,1
21614,T3880123,44.99,40.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000000000004,4.800000000000004,89.33,1
21615,T3990081,641.99,600.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.74000000000001,83.48000000000002,93.5,1
21616,T3990092,606.99,568.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.84000000000003,38.84000000000003,93.6,1
21618,1811-3543,1184.99,494.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.59,690.59,41.72,1
21628,286441211,409.99,162.15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.84,495.68,39.55,1
21632,09-4166,935.99,363.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.8,572.8,38.8,1
21636,555-06623,354.99,145.87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.12,209.12,41.09,1
21639,555-07003,329.99,156.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.27,173.27,47.49,1
21646,555-06774,259.99,104.63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.36,310.72,40.24,1
21662,286189206,54.99,21.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.24,66.48,39.55,1
21670,286769206,249.99,87.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.49,162.49,35.0,1
21681,7108000,359.99,169.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.05,190.05,47.21,1
21682,7100574,549.99,259.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,290.37,47.2,1
21683,7100575,549.99,259.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,290.37,47.2,1
21684,7109441,549.99,259.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,290.37,47.2,1
21685,7112009,209.99,99.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.85000000000001,110.85000000000001,47.21,1
21686,2035481,16.99,7.77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.219999999999999,18.439999999999998,45.73,1
21687,1802-0345,274.99,105.62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.37,338.74,38.41,1
21693,555-05067,339.99,130.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.43,209.43,38.4,1
21694,51420-S,29.99,14.77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.219999999999999,30.439999999999998,49.25,1
21695,32563-S,29.99,14.77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.219999999999999,30.439999999999998,49.25,1
21711,7131669,549.99,259.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,290.37,47.2,1
21712,7112011,209.99,99.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.85000000000001,110.85000000000001,47.21,1
21730,1810-2808,2414.99,1112.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.8799999999999,1302.8799999999999,46.05,1
21740,7131440,549.99,259.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,290.37,47.2,1
21743,970-3201,17.99,6.32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.669999999999998,140.03999999999996,35.13,1
21747,11-BJ201,7.99,2.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,10.3,35.54,1
21752,107A120,20.99,6.96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.029999999999998,70.14999999999999,33.16,1
21969,11115-20E70-AM,49.99,18.83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.160000000000004,62.32000000000001,37.67,1
22187,371009,26.99,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.089999999999996,16.089999999999996,40.39,1
22270,361-1855,52.99,25.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.720000000000002,27.720000000000002,47.69,1
22337,26-CR7E,10.99,6.75,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,42.400000000000006,61.42,1
22383,04-64223,0.99,0.35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,1.92,35.35,1
22392,9760-14-7A,1.99,1.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29000000000000004,1.1600000000000001,85.43,1
22456,04-148,0.99,0.07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9199999999999999,1.8399999999999999,7.07,1
22507,26-CR10E,10.99,6.64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3500000000000005,34.800000000000004,60.42,1
22533,26-DP7EA-9,4.99,4.98,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009999999999999787,0.06999999999999851,99.8,1
22607,16510-38240,6.99,2.83,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,29.12,40.49,1
22649,4085551,68.99,27.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.989999999999995,83.97999999999999,39.14,1
22654,3713-0009,24.99,13.32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.669999999999998,70.01999999999998,53.3,1
22670,26-CR9EIA-9,22.99,10.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.029999999999998,12.029999999999998,47.67,1
22871,2879572-156-P,409.99,123.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.99,286.99,30.0,1
