,Part Number,Description,Supplier Name,Margin %,Margin,Price,Quantity,Gross Profit -  Last Month,Gross Profit -  Last 3 Months,Gross Profit -  Last 6 Months,Gross Profit -  Last 9 Months,Gross Profit -  Last 12 Months,Gross Profit -  Last 2 Years,Gross Profit -  Last 3 Years,Gross Profit -  Last 4 Years,Gross Profit -  Last 5 Years,Gross Profit -  Last 10 Years,Total Gross Profit,Gross Profit - Jan,Gross Profit - Feb,Gross Profit - Mar,Gross Profit - Apr,Gross Profit - May,Gross Profit - Jun,Gross Profit - Jul,Gross Profit - Aug,Gross Profit - Sep,Gross Profit - Oct,Gross Profit - Nov,Gross Profit - Dec
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66923,76227922743,"boots, cruisecomfort gtx plu",bmw group canada,40.15,160.59,399.99,2.0,0.0,0.0,0.0,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,-399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67619,76401,trk52n monokey trekker (52 lit,thibault canada,30.0,159.0,529.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529.99,529.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68905,77145A5A561,engine protection bar black,bmw group canada,32.06,119.25,371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.99,-371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68906,77145A5A561,engine protection bar black,bmw group canada,32.06,119.25,371.99,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.99,-371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68907,77145A5A562,engine protection bar black,bmw group canada,32.06,119.25,371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.99,-371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68908,77145A5A562,engine protection bar black,bmw group canada,32.06,119.25,371.99,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.99,-371.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68916,77148354993,set attachment parts engine,bmw group canada,33.5,11.72,34.99,2.0,0.0,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,-34.99,0.0,0.0,0.0,0.0,0.0,-34.99,0.0,0.0,0.0,0.0,0.0,0.0
68917,77148354993,set mounting parts engine guard,bmw group canada,32.0,10.95,34.22,0.0,0.0,0.0,0.0,0.0,0.0,34.22,68.44,68.44,102.66,102.66,-34.22,0.0,0.0,0.0,0.0,0.0,-34.22,0.0,0.0,0.0,0.0,0.0,0.0
68917,77148354993,set mounting parts engine guard,bmw group canada,32.0,10.95,34.22,0.0,0.0,0.0,0.0,0.0,0.0,34.22,68.44,68.44,102.66,102.66,-34.22,0.0,0.0,0.0,0.0,0.0,-34.22,0.0,0.0,0.0,0.0,0.0,0.0
68961,77148548683,bush,bmw group canada,46.22,5.08,10.99,38.0,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,0.0,21.98,-21.98,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0
68962,77148548683,bush,bmw group canada,49.1,5.7,11.61,0.0,0.0,0.0,0.0,313.47,313.47,359.91,522.4499999999999,638.55,1056.51,1288.71,11.61,0.0,23.22,-23.22,0.0,0.0,0.0,11.61,0.0,0.0,0.0,0.0,0.0
69687,77402451360,adapter for side bag ataca,bmw group canada,35.02,85.45,243.99,0.0,0.0,0.0,0.0,243.99,243.99,1219.95,1463.94,1463.94,1463.94,1463.94,243.99,0.0,0.0,243.99,-243.99,243.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69688,77402451360,adapter for side bag ataca,bmw group canada,35.02,85.45,243.99,0.0,0.0,243.99,243.99,243.99,243.99,243.99,243.99,243.99,243.99,243.99,243.99,0.0,0.0,243.99,-243.99,243.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69690,77402451375,side bag atacama,bmw group canada,36.01,452.61,1256.99,0.0,0.0,0.0,0.0,2513.98,3770.97,10055.92,11312.91,11312.91,11312.91,11312.91,1256.99,0.0,0.0,1256.99,-1256.99,1256.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69691,77402451375,side bag atacama,bmw group canada,36.01,452.61,1256.99,1.0,0.0,1256.99,1256.99,1256.99,1256.99,1256.99,1256.99,1256.99,1256.99,1256.99,1256.99,0.0,0.0,1256.99,-1256.99,1256.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69773,77417921897,left engine protection bar,bmw group canada,30.64,91.97,300.21,0.0,0.0,0.0,0.0,1200.84,1200.84,1801.2599999999998,2101.47,2101.47,2101.47,2101.47,0.0,300.21,-300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69774,77417921897,left engine bar,bmw group canada,30.64,91.97,300.21,4.0,0.0,0.0,-300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.21,-300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69774,77417921897,left engine bar,bmw group canada,30.64,91.97,300.21,4.0,0.0,0.0,-300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.21,-300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69775,77417921898,right engine protection bar,bmw group canada,32.09,102.35,318.99,0.0,0.0,0.0,0.0,956.97,956.97,1594.95,2551.92,2551.92,2551.92,2551.92,0.0,318.99,-318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69776,77417921898,right engine protection bar,bmw group canada,32.09,102.35,318.99,3.0,0.0,0.0,-318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.99,-318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69776,77417921898,right engine protection bar,bmw group canada,32.09,102.35,318.99,3.0,0.0,0.0,-318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.99,-318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70406,77550131A,screw,ducati canada,68.69,0.68,0.99,0.0,0.0,0.0,0.0,6.93,9.9,9.9,9.9,9.9,9.9,9.9,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70406,77550131A,screw,ducati canada,68.69,0.68,0.99,0.0,0.0,0.0,0.0,6.93,9.9,9.9,9.9,9.9,9.9,9.9,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70407,77550131A,screw,ducati,68.69,0.68,0.99,10.0,0.0,0.0,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,0.0,0.0,0.0,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74432,87240231A,plug,ducati canada,48.87,1.95,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.94,-23.94,-23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74432,87240231A,plug,ducati canada,48.87,1.95,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.94,-23.94,-23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74432,87240231A,plug,ducati canada,48.87,1.95,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.94,-23.94,-23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76199,93050071A,"seal, oil bavislrsx7 24-35-7",ducati canada,45.72,10.74,23.49,0.0,0.0,0.0,0.0,704.6999999999999,704.6999999999999,728.1899999999999,634.2299999999999,634.2299999999999,634.2299999999999,634.2299999999999,0.0,0.0,23.49,0.0,-23.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76200,93050071A,"seal, oil bavislrsx7 24-35-7",ducati,48.15,11.55,23.99,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.74,671.7199999999999,671.7199999999999,0.0,0.0,23.99,0.0,-23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76875,95-1407,90/90-21 (54v) anakee iii fr t,motovan corporation,52.01,97.77,187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.99,-187.99,-187.99,-187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76875,95-1407,90/90-21 (54v) anakee iii fr t,motovan corporation,52.01,97.77,187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.99,-187.99,-187.99,-187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76875,95-1407,90/90-21 (54v) anakee iii fr t,motovan corporation,52.01,97.77,187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.99,-187.99,-187.99,-187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76875,95-1407,90/90-21 (54v) anakee iii fr t,motovan corporation,52.01,97.77,187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.99,-187.99,-187.99,-187.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77739,96780261A,tank pocket bag - m-fit,ducati,60.79,131.31,215.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77863,96781341A,set of side panniers ss titani,ducati canada,30.01,584.18,1946.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1946.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78001,96880072A,seat low,ducati canada,60.01,246.93,411.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-411.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78278,97180061A,oversized windscreen kit - hym,ducati canada,60.08,150.49,250.49,0.0,0.0,0.0,0.0,0.0,250.49,250.49,250.49,250.49,250.49,250.49,-250.49,0.0,0.0,0.0,0.0,-250.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78278,97180061A,oversized windscreen kit - hym,ducati canada,60.08,150.49,250.49,0.0,0.0,0.0,0.0,0.0,250.49,250.49,250.49,250.49,250.49,250.49,-250.49,0.0,0.0,0.0,0.0,-250.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78279,97180061A,oversized windscreen kit - hym,ducati,60.16,150.99,250.99,1.0,0.0,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,-250.99,250.99,-250.99,0.0,0.0,0.0,0.0,-250.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78850,981019695,man's glove strada'13 size l,ducati,60.2,120.39,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79840,987700895,dc track 21 grey singlet lady,ducati canada,45.05,20.27,44.99,0.0,0.0,0.0,0.0,0.0,44.99,44.99,44.99,44.99,44.99,44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79840,987700895,dc track 21 grey singlet lady,ducati canada,45.05,20.27,44.99,0.0,0.0,0.0,0.0,0.0,44.99,44.99,44.99,44.99,44.99,44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79841,987700895,dc track 21 grey singlet lady l,ducati,45.05,20.27,44.99,1.0,0.0,0.0,0.0,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80002,987706715,sweatshirt foggy l,ducati canada,40.25,48.09,119.49,0.0,0.0,0.0,0.0,119.49,119.49,119.49,119.49,119.49,119.49,119.49,0.0,0.0,119.49,0.0,0.0,-119.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80003,987706715,sweatshirt foggy l,ducati,40.5,48.59,119.99,2.0,0.0,-119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,0.0,-119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80003,987706715,sweatshirt foggy l,ducati,40.5,48.59,119.99,2.0,0.0,-119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,0.0,-119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81131,A9500835,"top,box,almnm,black",triumph motorcycles,35.12,189.99,540.99,0.0,0.0,1081.98,540.99,1081.98,1081.98,1081.98,1081.98,1081.98,1081.98,1081.98,1081.98,540.99,0.0,-540.99,0.0,540.99,540.99,0.0,0.0,0.0,0.0,0.0,0.0
81159,A9500988,sliding carriage kit,triumph motorcycles,35.28,81.49,230.99,3.0,0.0,692.97,461.98,692.97,923.96,923.96,923.96,923.96,923.96,923.96,692.97,230.99,0.0,-230.99,0.0,461.98,230.99,0.0,0.0,0.0,0.0,0.0,0.0
82089,A9700429,comfort seat brwn quilt,triumph motorcycles,35.25,91.99,260.99,0.0,260.99,0.0,260.99,260.99,260.99,260.99,521.98,521.98,521.98,782.97,0.0,0.0,0.0,0.0,260.99,-260.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82494,A9708345-NW,"bellypan assy, crystal white",triumph motorcycles,30.3,71.2,234.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.99,0.0,0.0,469.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82580,A9708875,screen deflector kit,triumph motorcycles,35.0,66.14,188.99,1.0,0.0,-188.99,0.0,0.0,0.0,188.99,188.99,188.99,188.99,188.99,0.0,0.0,0.0,188.99,0.0,0.0,-188.99,0.0,0.0,0.0,0.0,0.0,0.0
82580,A9708875,screen deflector kit,triumph motorcycles,35.0,66.14,188.99,1.0,0.0,-188.99,0.0,0.0,0.0,188.99,188.99,188.99,188.99,188.99,0.0,0.0,0.0,188.99,0.0,0.0,-188.99,0.0,0.0,0.0,0.0,0.0,0.0
83018,A9758341,lugg rack kit b,triumph motorcycles,35.23,97.24,275.99,1.0,0.0,-275.99,-275.99,0.0,0.0,551.98,827.97,827.97,827.97,827.97,0.0,275.99,0.0,0.0,0.0,-275.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83018,A9758341,lugg rack kit b,triumph motorcycles,35.23,97.24,275.99,1.0,0.0,-275.99,-275.99,0.0,0.0,551.98,827.97,827.97,827.97,827.97,0.0,275.99,0.0,0.0,0.0,-275.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
